"REF_DATE","GEO","DGUID","Supply and disposition","Unit of measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-12","Yukon","2016A000260","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638611","13.1.2","","x","","","1"
"2023-12","Yukon","2016A000260","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638612","13.2.1","0.0","","","","1"
"2023-12","Yukon","2016A000260","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638613","13.2.2","0.0","","","","1"
"2024-01","Canada","2016A000011124","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638454","1.1.1","19495119.7","","","","1"
"2024-01","Canada","2016A000011124","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638455","1.1.2","771535.2","","","","1"
"2024-01","Canada","2016A000011124","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638456","1.2.1","16487257.0","","","","1"
"2024-01","Canada","2016A000011124","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638457","1.2.2","672079.2","","","","1"
"2024-01","Canada","2016A000011124","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638458","1.3.1","2729856.1","","","","1"
"2024-01","Canada","2016A000011124","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638459","1.3.2","107414.4","","","","1"
"2024-01","Canada","2016A000011124","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638460","1.4.1","2702682.0","","","","1"
"2024-01","Canada","2016A000011124","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638461","1.4.2","106591.2","","","","1"
"2024-01","Canada","2016A000011124","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638462","1.5.1","9418723.0","","","","1"
"2024-01","Canada","2016A000011124","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638463","1.5.2","375899.7","","","","1"
"2024-01","Canada","2016A000011124","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638464","1.6.1","2372989.0","","","","1"
"2024-01","Canada","2016A000011124","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638465","1.6.2","93161.5","","","","1"
"2024-01","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638466","1.7.1","8723448.0","","","","1"
"2024-01","Canada","2016A000011124","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638467","1.7.2","348278.0","","","","1"
"2024-01","Canada","2016A000011124","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638468","1.8.1","26823339.3","","","","1"
"2024-01","Canada","2016A000011124","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638469","1.8.2","1061149.3","","","","1"
"2024-01","Canada","2016A000011124","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638470","1.9.1","22143435.0","","","","1"
"2024-01","Canada","2016A000011124","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638471","1.9.2","876355.5","","","","1"
"2024-01","Canada","2016A000011124","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638472","1.10.1","-4679904.3","","","","1"
"2024-01","Canada","2016A000011124","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638473","1.10.2","-184793.8","","","","1"
"2024-01","Newfoundland and Labrador","2016A000210","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638474","2.1.1","","x","","","1"
"2024-01","Newfoundland and Labrador","2016A000210","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638475","2.1.2","","x","","","1"
"2024-01","Nova Scotia","2016A000212","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638476","4.1.1","0.0","","","","1"
"2024-01","Nova Scotia","2016A000212","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638477","4.1.2","0.0","","","","1"
"2024-01","Nova Scotia","2016A000212","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638478","4.2.1","0.0","","","","1"
"2024-01","Nova Scotia","2016A000212","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638479","4.2.2","0.0","","","","1"
"2024-01","Nova Scotia","2016A000212","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638480","4.4.1","1375.0","","","","1"
"2024-01","Nova Scotia","2016A000212","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638481","4.4.2","54.4","","","","1"
"2024-01","Nova Scotia","2016A000212","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638482","4.5.1","47007.0","","","","1"
"2024-01","Nova Scotia","2016A000212","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638483","4.5.2","1857.7","","","","1"
"2024-01","Nova Scotia","2016A000212","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638484","4.6.1","28101.0","","","","1"
"2024-01","Nova Scotia","2016A000212","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638485","4.6.2","1110.5","","","","1"
"2024-01","New Brunswick","2016A000213","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638486","5.1.1","9473.0","","","","1"
"2024-01","New Brunswick","2016A000213","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638487","5.1.2","374.4","","","","1"
"2024-01","New Brunswick","2016A000213","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638488","5.2.1","9473.0","","","","1"
"2024-01","New Brunswick","2016A000213","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638489","5.2.2","374.4","","","","1"
"2024-01","New Brunswick","2016A000213","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638490","5.3.1","366087.1","","","","1"
"2024-01","New Brunswick","2016A000213","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638491","5.3.2","14478.1","","","","1"
"2024-01","New Brunswick","2016A000213","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638492","5.4.1","2142.0","","","","1"
"2024-01","New Brunswick","2016A000213","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638493","5.4.2","84.6","","","","1"
"2024-01","New Brunswick","2016A000213","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638494","5.5.1","48823.0","","","","1"
"2024-01","New Brunswick","2016A000213","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638495","5.5.2","1929.4","","","","1"
"2024-01","New Brunswick","2016A000213","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638496","5.6.1","14910.0","","","","1"
"2024-01","New Brunswick","2016A000213","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638497","5.6.2","589.1","","","","1"
"2024-01","New Brunswick","2016A000213","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638498","5.7.1","222544.0","","","","1"
"2024-01","New Brunswick","2016A000213","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638499","5.7.2","8901.7","","","","1"
"2024-01","Quebec","2016A000224","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638500","6.1.1","10278.0","","","","1"
"2024-01","Quebec","2016A000224","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638501","6.1.2","399.2","","","","1"
"2024-01","Quebec","2016A000224","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638502","6.2.1","10278.0","","","","1"
"2024-01","Quebec","2016A000224","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638503","6.2.2","399.2","","","","1"
"2024-01","Quebec","2016A000224","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638504","6.4.1","118364.0","","","","1"
"2024-01","Quebec","2016A000224","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638505","6.4.2","4496.4","","","","1"
"2024-01","Quebec","2016A000224","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638506","6.5.1","391660.0","","","","1"
"2024-01","Quebec","2016A000224","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638507","6.5.2","14846.2","","","","1"
"2024-01","Quebec","2016A000224","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638508","6.6.1","286982.0","","","","1"
"2024-01","Quebec","2016A000224","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638509","6.6.2","10887.7","","","","1"
"2024-01","Quebec","2016A000224","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638510","6.7.1","495273.0","","","","1"
"2024-01","Quebec","2016A000224","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638511","6.7.2","19237.9","","","","1"
"2024-01","Quebec","2016A000224","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638512","6.8.1","418113.3","","","","1"
"2024-01","Quebec","2016A000224","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638513","6.8.2","15842.3","","","","1"
"2024-01","Quebec","2016A000224","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638514","6.9.1","381736.9","","","","1"
"2024-01","Quebec","2016A000224","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638515","6.9.2","14464.0","","","","1"
"2024-01","Quebec","2016A000224","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638516","6.10.1","-36376.4","","","","1"
"2024-01","Quebec","2016A000224","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638517","6.10.2","-1378.3","","","","1"
"2024-01","Ontario","2016A000235","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638518","7.1.1","4602.0","","","","1"
"2024-01","Ontario","2016A000235","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638519","7.1.2","180.5","","","","1"
"2024-01","Ontario","2016A000235","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638520","7.2.1","4602.0","","","","1"
"2024-01","Ontario","2016A000235","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638521","7.2.2","180.5","","","","1"
"2024-01","Ontario","2016A000235","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638522","7.3.1","2264005.0","","","","1"
"2024-01","Ontario","2016A000235","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638523","7.3.2","88854.7","","","","1"
"2024-01","Ontario","2016A000235","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638524","7.4.1","1338262.0","","","","1"
"2024-01","Ontario","2016A000235","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638525","7.4.2","52540.0","","","","1"
"2024-01","Ontario","2016A000235","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638526","7.5.1","1943255.0","","","","1"
"2024-01","Ontario","2016A000235","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638527","7.5.2","76243.3","","","","1"
"2024-01","Ontario","2016A000235","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638528","7.6.1","1016238.0","","","","1"
"2024-01","Ontario","2016A000235","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638529","7.6.2","39897.2","","","","1"
"2024-01","Ontario","2016A000235","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638530","7.7.1","961492.0","","","","1"
"2024-01","Ontario","2016A000235","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638531","7.7.2","37368.6","","","","1"
"2024-01","Ontario","2016A000235","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638532","7.8.1","8618290.0","","","","1"
"2024-01","Ontario","2016A000235","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638533","7.8.2","330059.0","","","","1"
"2024-01","Ontario","2016A000235","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638534","7.9.1","6360411.5","","","","1"
"2024-01","Ontario","2016A000235","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638535","7.9.2","242458.9","","","","1"
"2024-01","Ontario","2016A000235","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638536","7.10.1","-2257878.6","","","","1"
"2024-01","Ontario","2016A000235","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638537","7.10.2","-87600.1","","","","1"
"2024-01","Manitoba","2016A000246","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638538","8.3.1","6659.0","","","","1"
"2024-01","Manitoba","2016A000246","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638539","8.3.2","258.8","","","","1"
"2024-01","Manitoba","2016A000246","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638540","8.4.1","93961.0","","","","1"
"2024-01","Manitoba","2016A000246","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638541","8.4.2","3644.8","","","","1"
"2024-01","Manitoba","2016A000246","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638542","8.5.1","86936.0","","","","1"
"2024-01","Manitoba","2016A000246","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638543","8.5.2","3372.2","","","","1"
"2024-01","Manitoba","2016A000246","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638544","8.6.1","113887.0","","","","1"
"2024-01","Manitoba","2016A000246","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638545","8.6.2","4417.7","","","","1"
"2024-01","Manitoba","2016A000246","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638546","8.7.1","1466705.0","","","","1"
"2024-01","Manitoba","2016A000246","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638547","8.7.2","56995.1","","","","1"
"2024-01","Saskatchewan","2016A000247","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638548","9.1.1","304766.5","","","","1"
"2024-01","Saskatchewan","2016A000247","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638549","9.1.2","12061.5","","","","1"
"2024-01","Saskatchewan","2016A000247","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638550","9.2.1","142197.0","","","","1"
"2024-01","Saskatchewan","2016A000247","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638551","9.2.2","5618.2","","","","1"
"2024-01","Saskatchewan","2016A000247","Imports","Cubic metres","Cubic metres","72","thousands","3","v110830902","9.3.1","0.0","","","","1"
"2024-01","Saskatchewan","2016A000247","Imports","Gigajoules","Gigajoules","143","thousands","3","v110830903","9.3.2","0.0","","","","1"
"2024-01","Saskatchewan","2016A000247","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638552","9.4.1","172643.0","","","","1"
"2024-01","Saskatchewan","2016A000247","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638553","9.4.2","6817.7","","","","1"
"2024-01","Saskatchewan","2016A000247","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638554","9.5.1","663132.0","","","","1"
"2024-01","Saskatchewan","2016A000247","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638555","9.5.2","26200.3","","","","1"
"2024-01","Saskatchewan","2016A000247","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638556","9.6.1","131766.0","","","","1"
"2024-01","Saskatchewan","2016A000247","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638557","9.6.2","5203.4","","","","1"
"2024-01","Saskatchewan","2016A000247","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638558","9.7.1","2021346.0","","","","1"
"2024-01","Saskatchewan","2016A000247","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638559","9.7.2","83883.3","","","","1"
"2024-01","Saskatchewan","2016A000247","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638560","9.8.1","772181.8","","","","1"
"2024-01","Saskatchewan","2016A000247","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638561","9.8.2","29729.0","","","","1"
"2024-01","Saskatchewan","2016A000247","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638562","9.9.1","505428.6","","","","1"
"2024-01","Saskatchewan","2016A000247","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638563","9.9.2","19459.0","","","","1"
"2024-01","Saskatchewan","2016A000247","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638564","9.10.1","-266753.2","","","","1"
"2024-01","Saskatchewan","2016A000247","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638565","9.10.2","-10270.0","","","","1"
"2024-01","Alberta","2016A000248","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638566","10.1.1","11847637.0","","","","1"
"2024-01","Alberta","2016A000248","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638567","10.1.2","468885.8","","","","1"
"2024-01","Alberta","2016A000248","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638568","10.2.1","10445687.0","","","","1"
"2024-01","Alberta","2016A000248","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638569","10.2.2","425204.4","","","","1"
"2024-01","Alberta","2016A000248","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638570","10.4.1","657647.0","","","","1"
"2024-01","Alberta","2016A000248","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638571","10.4.2","25955.4","","","","1"
"2024-01","Alberta","2016A000248","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638572","10.5.1","5987736.0","","","","1"
"2024-01","Alberta","2016A000248","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638573","10.5.2","241197.3","","","","1"
"2024-01","Alberta","2016A000248","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638574","10.6.1","570481.0","","","","1"
"2024-01","Alberta","2016A000248","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638575","10.6.2","22469.7","","","","1"
"2024-01","Alberta","2016A000248","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638576","10.7.1","115396.0","","","","1"
"2024-01","Alberta","2016A000248","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638577","10.7.2","4682.8","","","","1"
"2024-01","Alberta","2016A000248","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638578","10.8.1","15629265.7","","","","1"
"2024-01","Alberta","2016A000248","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638579","10.8.2","627397.8","","","","1"
"2024-01","Alberta","2016A000248","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638580","10.9.1","13827966.8","","","","1"
"2024-01","Alberta","2016A000248","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638581","10.9.2","555175.6","","","","1"
"2024-01","Alberta","2016A000248","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638582","10.10.1","-1801298.9","","","","1"
"2024-01","Alberta","2016A000248","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638583","10.10.2","-72222.2","","","","1"
"2024-01","British Columbia","2016A000259","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638584","11.1.1","6992053.0","","","","1"
"2024-01","British Columbia","2016A000259","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638585","11.1.2","276719.7","","","","1"
"2024-01","British Columbia","2016A000259","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638586","11.2.1","5871015.0","","","","1"
"2024-01","British Columbia","2016A000259","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638587","11.2.2","240144.1","","","","1"
"2024-01","British Columbia","2016A000259","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638588","11.3.1","93105.0","","","","1"
"2024-01","British Columbia","2016A000259","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638589","11.3.2","3822.8","","","","1"
"2024-01","British Columbia","2016A000259","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638590","11.4.1","317860.0","","","","1"
"2024-01","British Columbia","2016A000259","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638591","11.4.2","12981.8","","","","1"
"2024-01","British Columbia","2016A000259","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638592","11.5.1","246780.0","","","","1"
"2024-01","British Columbia","2016A000259","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638593","11.5.2","10118.9","","","","1"
"2024-01","British Columbia","2016A000259","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638594","11.6.1","210441.0","","","","1"
"2024-01","British Columbia","2016A000259","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638595","11.6.2","8579.1","","","","1"
"2024-01","British Columbia","2016A000259","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638596","11.7.1","3440692.0","","","","1"
"2024-01","British Columbia","2016A000259","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638597","11.7.2","137208.6","","","","1"
"2024-01","British Columbia","2016A000259","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638598","11.8.1","1385488.4","","","","1"
"2024-01","British Columbia","2016A000259","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638599","11.8.2","58121.2","","","","1"
"2024-01","British Columbia","2016A000259","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638600","11.9.1","1067891.2","","","","1"
"2024-01","British Columbia","2016A000259","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638601","11.9.2","44798.0","","","","1"
"2024-01","British Columbia","2016A000259","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638602","11.10.1","-317597.2","","","","1"
"2024-01","British Columbia","2016A000259","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638603","11.10.2","-13323.2","","","","1"
"2024-01","Northwest Territories","2016A000261","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638604","12.1.1","","x","","","1"
"2024-01","Northwest Territories","2016A000261","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638605","12.1.2","","x","","","1"
"2024-01","Northwest Territories","2016A000261","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638606","12.2.1","4005.0","","","","1"
"2024-01","Northwest Territories","2016A000261","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638607","12.2.2","158.5","","","","1"
"2024-01","Northwest Territories","2016A000261","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v1431528921","12.4.1","428.0","","","","1"
"2024-01","Northwest Territories","2016A000261","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v1431528923","12.4.2","16.1","","","","1"
"2024-01","Northwest Territories","2016A000261","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638608","12.5.1","3394.0","","","","1"
"2024-01","Northwest Territories","2016A000261","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638609","12.5.2","134.3","","","","1"
"2024-01","Northwest Territories","2016A000261","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v1431528922","12.6.1","183.0","","","","1"
"2024-01","Northwest Territories","2016A000261","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v1431528924","12.6.2","6.9","","","","1"
"2024-01","Yukon","2016A000260","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638610","13.1.1","","x","","","1"
"2024-01","Yukon","2016A000260","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638611","13.1.2","","x","","","1"
"2024-01","Yukon","2016A000260","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638612","13.2.1","0.0","","","","1"
"2024-01","Yukon","2016A000260","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638613","13.2.2","0.0","","","","1"
"2024-02","Canada","2016A000011124","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638454","1.1.1","18790176.9","","","","1"
"2024-02","Canada","2016A000011124","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638455","1.1.2","742629.3","","","","1"
"2024-02","Canada","2016A000011124","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638456","1.2.1","15956079.9","","","","1"
"2024-02","Canada","2016A000011124","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638457","1.2.2","650056.5","","","","1"
"2024-02","Canada","2016A000011124","Imports","Cubic metres","Cubic metres","72","thousands","3","v107638458","1.3.1","3308394.4","","","","1"
"2024-02","Canada","2016A000011124","Imports","Gigajoules","Gigajoules","143","thousands","3","v107638459","1.3.2","130088.3","","","","1"
"2024-02","Canada","2016A000011124","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638460","1.4.1","2188085.0","","","","1"
"2024-02","Canada","2016A000011124","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638461","1.4.2","86312.0","","","","1"
"2024-02","Canada","2016A000011124","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638462","1.5.1","8479035.9","","","","1"
"2024-02","Canada","2016A000011124","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638463","1.5.2","340179.8","","","","1"
"2024-02","Canada","2016A000011124","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638464","1.6.1","2015733.0","","","","1"
"2024-02","Canada","2016A000011124","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638465","1.6.2","79171.4","","","","1"
"2024-02","Canada","2016A000011124","Exports","Cubic metres","Cubic metres","72","thousands","3","v107638466","1.7.1","7483439.0","","","","1"
"2024-02","Canada","2016A000011124","Exports","Gigajoules","Gigajoules","143","thousands","3","v107638467","1.7.2","299291.3","","","","1"
"2024-02","Canada","2016A000011124","Opening inventory","Cubic metres","Cubic metres","72","thousands","3","v107638468","1.8.1","22143435.0","","","","1"
"2024-02","Canada","2016A000011124","Opening inventory","Gigajoules","Gigajoules","143","thousands","3","v107638469","1.8.2","876355.5","","","","1"
"2024-02","Canada","2016A000011124","Closing inventory","Cubic metres","Cubic metres","72","thousands","3","v107638470","1.9.1","20584513.5","","","","1"
"2024-02","Canada","2016A000011124","Closing inventory","Gigajoules","Gigajoules","143","thousands","3","v107638471","1.9.2","813557.1","","","","1"
"2024-02","Canada","2016A000011124","Inventory change","Cubic metres","Cubic metres","72","thousands","3","v107638472","1.10.1","-1558921.4","","","","1"
"2024-02","Canada","2016A000011124","Inventory change","Gigajoules","Gigajoules","143","thousands","3","v107638473","1.10.2","-62798.4","","","","1"
"2024-02","Newfoundland and Labrador","2016A000210","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638474","2.1.1","","x","","","1"
"2024-02","Newfoundland and Labrador","2016A000210","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638475","2.1.2","","x","","","1"
"2024-02","Nova Scotia","2016A000212","Gross withdrawals","Cubic metres","Cubic metres","72","thousands","3","v107638476","4.1.1","0.0","","","","1"
"2024-02","Nova Scotia","2016A000212","Gross withdrawals","Gigajoules","Gigajoules","143","thousands","3","v107638477","4.1.2","0.0","","","","1"
"2024-02","Nova Scotia","2016A000212","Marketable production","Cubic metres","Cubic metres","72","thousands","3","v107638478","4.2.1","0.0","","","","1"
"2024-02","Nova Scotia","2016A000212","Marketable production","Gigajoules","Gigajoules","143","thousands","3","v107638479","4.2.2","0.0","","","","1"
"2024-02","Nova Scotia","2016A000212","Residential consumption","Cubic metres","Cubic metres","72","thousands","3","v107638480","4.4.1","1408.0","","","","1"
"2024-02","Nova Scotia","2016A000212","Residential consumption","Gigajoules","Gigajoules","143","thousands","3","v107638481","4.4.2","55.0","","","","1"
"2024-02","Nova Scotia","2016A000212","Industrial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638482","4.5.1","50649.0","","","","1"
"2024-02","Nova Scotia","2016A000212","Industrial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638483","4.5.2","1977.9","","","","1"
"2024-02","Nova Scotia","2016A000212","Commercial consumption","Cubic metres","Cubic metres","72","thousands","3","v107638484","4.6.1","26093.0","","","","1"
"2024-02","Nova Scotia","2016A000212","Commercial consumption","Gigajoules","Gigajoules","143","thousands","3","v107638485","4.6.2","1019.2","","","","1"
